SKU;Qtd_Vendida;Loja;Data_da_Venda;Codigo_Cliente
HL1020;2;Curitiba;2017-02-01;628
HL1024;3;Belo Horizonte;2017-02-01;581
HL1024;3;Recife;2017-02-01;513
HL1012;2;Niterói;2017-02-01;488
HL1016;1;Porto Alegre;2017-02-01;181
HL1010;3;Niterói;2017-02-01;10
HL1006;2;Guarulhos;2017-02-01;142
HL1014;1;Guarulhos;2017-02-01;37
HL1013;1;Recife;2017-02-02;39
HL1001;3;Goiânia;2017-02-02;674
HL1023;1;Nova Iguaço;2017-02-02;576
HL1013;1;Campinas;2017-02-02;447
HL1013;1;Recife;2017-02-02;449
HL1002;4;Rio de Janeiro;2017-02-02;134
HL1006;1;Porto Alegre;2017-02-02;801
HL1009;1;Guarulhos;2017-02-02;98
HL1024;2;Porto Alegre;2017-02-02;323
HL1010;2;Guarulhos;2017-02-02;630
HL1006;3;Recife;2017-02-02;814
HL1013;1;Goiânia;2017-02-02;177
HL1009;2;Belo Horizonte;2017-02-02;415
HL1010;5;Niterói;2017-02-02;118
HL1018;1;Fortaleza;2017-02-02;818
HL1011;1;Belo Horizonte;2017-02-03;421
HL1001;4;Goiânia;2017-02-03;225
HL1015;1;Salvador;2017-02-03;396
HL1021;3;São Paulo;2017-02-03;753
HL1018;3;Belo Horizonte;2017-02-03;58
HL1005;5;Rio de Janeiro;2017-02-03;694
HL1022;3;Salvador;2017-02-03;97
HL1011;1;Curitiba;2017-02-03;498
HL1002;1;Curitiba;2017-02-03;741
HL1023;4;Niterói;2017-02-03;809
HL1004;1;Belo Horizonte;2017-02-03;430
HL1004;5;Guarulhos;2017-02-03;337
HL1002;5;Guarulhos;2017-02-03;334
HL1018;3;Porto Alegre;2017-02-03;489
HL1022;1;Fortaleza;2017-02-03;480
HL1017;1;Curitiba;2017-02-04;643
HL1003;3;Porto Alegre;2017-02-04;378
HL1014;1;Fortaleza;2017-02-04;740
HL1013;3;Rio de Janeiro;2017-02-04;744
HL1012;1;Porto Alegre;2017-02-04;189
HL1011;4;Recife;2017-02-04;547
HL1023;2;Salvador;2017-02-04;482
HL1016;2;Porto Alegre;2017-02-04;668
HL1010;4;Belo Horizonte;2017-02-04;186
HL1003;5;Belo Horizonte;2017-02-04;23
HL1001;4;Goiânia;2017-02-04;539
HL1008;5;Curitiba;2017-02-04;803
HL1024;2;Rio de Janeiro;2017-02-04;573
HL1017;2;Nova Iguaço;2017-02-04;575
HL1013;5;Fortaleza;2017-02-04;269
HL1003;5;Belo Horizonte;2017-02-05;441
HL1020;1;Goiânia;2017-02-05;299
HL1024;1;Porto Alegre;2017-02-05;760
HL1014;3;Belo Horizonte;2017-02-05;58
HL1014;5;Niterói;2017-02-05;688
HL1022;5;Nova Iguaço;2017-02-05;402
HL1022;3;Salvador;2017-02-05;692
HL1018;2;Belo Horizonte;2017-02-05;388
HL1013;1;São Paulo;2017-02-05;50
HL1021;3;Campinas;2017-02-05;510
HL1011;3;Rio de Janeiro;2017-02-05;374
HL1024;2;Niterói;2017-02-05;731
HL1005;2;Porto Alegre;2017-02-05;221
HL1017;1;Salvador;2017-02-05;448
HL1016;5;Salvador;2017-02-05;245
HL1004;5;Campinas;2017-02-05;659
HL1005;2;Belo Horizonte;2017-02-05;441
HL1002;4;Salvador;2017-02-05;765
HL1014;5;Salvador;2017-02-05;245
HL1003;4;Salvador;2017-02-05;437
HL1001;3;Niterói;2017-02-05;654
HL1004;4;São Paulo;2017-02-05;196
HL1008;3;Fortaleza;2017-02-05;130
HL1002;2;Goiânia;2017-02-05;315
HL1010;5;Guarulhos;2017-02-05;83
HL1024;2;Guarulhos;2017-02-06;561
HL1021;5;Fortaleza;2017-02-06;601
HL1001;2;Campinas;2017-02-06;638
HL1016;1;Guarulhos;2017-02-06;567
HL1023;2;Curitiba;2017-02-06;758
HL1013;2;Salvador;2017-02-06;109
HL1003;4;Salvador;2017-02-06;90
HL1012;2;Recife;2017-02-06;459
HL1017;3;Recife;2017-02-06;165
HL1023;3;Porto Alegre;2017-02-06;64
HL1018;2;Rio de Janeiro;2017-02-06;405
HL1018;2;Belo Horizonte;2017-02-06;626
HL1013;4;Guarulhos;2017-02-06;119
HL1017;5;Salvador;2017-02-06;31
HL1018;3;Fortaleza;2017-02-06;612
HL1010;1;Salvador;2017-02-06;237
HL1001;1;Salvador;2017-02-06;164
HL1017;3;Guarulhos;2017-02-07;623
HL1007;2;Salvador;2017-02-07;285
HL1023;5;Guarulhos;2017-02-07;337
HL1005;4;Belo Horizonte;2017-02-07;80
HL1024;5;Nova Iguaço;2017-02-07;330
HL1003;5;Recife;2017-02-07;370
HL1024;1;Fortaleza;2017-02-07;286
HL1005;2;Salvador;2017-02-07;544
HL1002;5;Curitiba;2017-02-07;60
HL1008;2;Porto Alegre;2017-02-07;644
HL1017;3;Nova Iguaço;2017-02-07;33
HL1013;4;Guarulhos;2017-02-08;212
HL1004;4;Porto Alegre;2017-02-08;371
HL1002;4;Fortaleza;2017-02-08;519
HL1017;2;Goiânia;2017-02-08;435
HL1017;5;Nova Iguaço;2017-02-08;283
HL1019;3;Rio de Janeiro;2017-02-08;195
HL1019;3;Porto Alegre;2017-02-08;375
HL1015;1;Salvador;2017-02-08;232
HL1009;2;São Paulo;2017-02-08;145
HL1006;1;Goiânia;2017-02-08;299
HL1014;4;Guarulhos;2017-02-08;491
HL1002;1;Curitiba;2017-02-08;95
HL1018;3;Rio de Janeiro;2017-02-08;573
HL1019;2;Guarulhos;2017-02-08;62
HL1013;3;Campinas;2017-02-08;505
HL1011;4;São Paulo;2017-02-08;540
HL1001;3;Guarulhos;2017-02-08;98
HL1017;3;Goiânia;2017-02-08;315
HL1009;5;Salvador;2017-02-09;551
HL1007;5;Guarulhos;2017-02-09;211
HL1014;4;Recife;2017-02-09;321
HL1007;4;Goiânia;2017-02-09;116
HL1002;3;Salvador;2017-02-09;792
HL1023;2;Guarulhos;2017-02-09;302
HL1008;3;Fortaleza;2017-02-09;622
HL1002;1;Fortaleza;2017-02-09;458
HL1012;2;Nova Iguaço;2017-02-09;490
HL1021;4;Nova Iguaço;2017-02-09;355
HL1024;4;Guarulhos;2017-02-09;610
HL1003;3;Nova Iguaço;2017-02-09;556
HL1023;5;Salvador;2017-02-09;34
HL1023;3;Rio de Janeiro;2017-02-09;134
HL1007;2;Recife;2017-02-09;106
HL1005;5;Porto Alegre;2017-02-10;129
HL1016;1;Nova Iguaço;2017-02-10;308
HL1011;2;Campinas;2017-02-10;755
HL1008;4;Goiânia;2017-02-10;103
HL1008;1;Rio de Janeiro;2017-02-10;545
HL1003;1;Fortaleza;2017-02-10;557
HL1016;2;Rio de Janeiro;2017-02-10;3
HL1022;4;Recife;2017-02-10;321
HL1008;5;Recife;2017-02-10;373
HL1005;3;Salvador;2017-02-10;800
HL1008;4;Belo Horizonte;2017-02-10;441
HL1013;5;Guarulhos;2017-02-10;561
HL1011;1;Rio de Janeiro;2017-02-10;374
HL1016;1;Guarulhos;2017-02-10;393
HL1013;2;Recife;2017-02-10;805
HL1022;4;Niterói;2017-02-10;495
HL1021;4;Guarulhos;2017-02-10;47
HL1015;4;Niterói;2017-02-11;671
HL1020;3;Nova Iguaço;2017-02-11;543
HL1001;4;Curitiba;2017-02-11;637
HL1020;3;Fortaleza;2017-02-11;363
HL1001;2;Guarulhos;2017-02-11;358
HL1012;1;Guarulhos;2017-02-11;417
HL1013;5;Recife;2017-02-11;219
HL1010;1;Goiânia;2017-02-11;204
HL1020;1;Campinas;2017-02-12;439
HL1016;5;Fortaleza;2017-02-12;255
HL1001;1;Nova Iguaço;2017-02-12;691
HL1007;1;Recife;2017-02-12;509
HL1011;3;Curitiba;2017-02-12;95
HL1022;4;Belo Horizonte;2017-02-12;508
HL1014;5;Guarulhos;2017-02-12;341
HL1021;4;Campinas;2017-02-12;2
HL1006;4;São Paulo;2017-02-12;450
HL1003;3;Campinas;2017-02-12;139
HL1011;2;São Paulo;2017-02-12;641
HL1024;5;Salvador;2017-02-12;275
HL1021;2;Belo Horizonte;2017-02-12;651
HL1001;4;Campinas;2017-02-12;201
HL1012;5;Campinas;2017-02-12;656
HL1012;1;Nova Iguaço;2017-02-12;736
HL1024;2;Belo Horizonte;2017-02-12;190
HL1008;4;São Paulo;2017-02-12;797
HL1024;1;Recife;2017-02-13;277
HL1014;5;Niterói;2017-02-13;671
HL1006;1;Rio de Janeiro;2017-02-13;545
HL1008;3;Nova Iguaço;2017-02-13;578
HL1008;2;São Paulo;2017-02-13;104
HL1019;4;Porto Alegre;2017-02-13;801
HL1020;3;Recife;2017-02-13;373
HL1009;4;Nova Iguaço;2017-02-13;598
HL1010;1;Nova Iguaço;2017-02-13;711
HL1015;3;Recife;2017-02-13;509
HL1019;2;Porto Alegre;2017-02-13;360
HL1005;3;Guarulhos;2017-02-13;242
HL1008;1;Recife;2017-02-13;227
HL1003;2;Guarulhos;2017-02-13;256
HL1017;5;Porto Alegre;2017-02-13;702
HL1001;2;Guarulhos;2017-02-13;141
HL1012;4;Recife;2017-02-14;244
HL1008;1;Curitiba;2017-02-14;343
HL1002;3;Porto Alegre;2017-02-14;221
HL1006;5;Campinas;2017-02-14;431
HL1023;1;Nova Iguaço;2017-02-14;281
HL1004;5;Fortaleza;2017-02-14;445
HL1001;3;Guarulhos;2017-02-14;26
HL1006;1;Fortaleza;2017-02-14;504
HL1002;2;Guarulhos;2017-02-14;126
HL1015;2;Niterói;2017-02-14;10
HL1014;5;São Paulo;2017-02-14;389
HL1002;2;Curitiba;2017-02-14;7
HL1009;2;Fortaleza;2017-02-14;445
HL1007;5;Nova Iguaço;2017-02-15;711
HL1004;3;São Paulo;2017-02-15;389
HL1003;3;Campinas;2017-02-15;150
HL1002;1;São Paulo;2017-02-15;683
HL1003;4;Niterói;2017-02-15;658
HL1013;3;Belo Horizonte;2017-02-15;415
HL1003;2;Guarulhos;2017-02-15;212
HL1001;5;Porto Alegre;2017-02-15;554
HL1002;3;São Paulo;2017-02-15;776
HL1010;3;Goiânia;2017-02-15;463
HL1010;2;Belo Horizonte;2017-02-15;383
HL1011;1;Belo Horizonte;2017-02-15;383
HL1014;4;Curitiba;2017-02-15;789
HL1007;4;Porto Alegre;2017-02-15;489
HL1009;3;Niterói;2017-02-15;42
HL1023;5;Guarulhos;2017-02-15;433
HL1001;3;Guarulhos;2017-02-15;403
HL1003;3;Belo Horizonte;2017-02-16;397
HL1005;5;Rio de Janeiro;2017-02-16;125
HL1018;3;Guarulhos;2017-02-16;610
HL1020;2;Fortaleza;2017-02-16;130
HL1011;4;Nova Iguaço;2017-02-16;124
HL1021;5;Guarulhos;2017-02-16;623
HL1019;4;Belo Horizonte;2017-02-16;483
HL1016;3;Niterói;2017-02-16;40
HL1015;5;Recife;2017-02-16;234
HL1024;3;Nova Iguaço;2017-02-16;282
HL1003;1;Porto Alegre;2017-02-16;428
HL1011;1;Niterói;2017-02-16;228
HL1018;4;Niterói;2017-02-16;488
HL1019;3;Belo Horizonte;2017-02-16;456
HL1009;3;Belo Horizonte;2017-02-16;724
HL1022;3;Guarulhos;2017-02-16;74
HL1022;4;Curitiba;2017-02-16;498
HL1009;2;Rio de Janeiro;2017-02-16;377
HL1003;3;Goiânia;2017-02-17;177
HL1012;3;Nova Iguaço;2017-02-17;420
HL1012;1;Guarulhos;2017-02-17;302
HL1013;2;Nova Iguaço;2017-02-17;591
HL1015;2;Goiânia;2017-02-17;147
HL1023;3;Belo Horizonte;2017-02-17;397
HL1024;2;Curitiba;2017-02-17;812
HL1010;3;Salvador;2017-02-17;198
HL1011;4;Salvador;2017-02-17;216
HL1013;1;Niterói;2017-02-17;523
HL1023;4;Nova Iguaço;2017-02-17;278
HL1004;1;Porto Alegre;2017-02-17;361
HL1017;4;Nova Iguaço;2017-02-17;324
HL1015;4;Guarulhos;2017-02-17;392
HL1014;5;Rio de Janeiro;2017-02-17;155
HL1015;5;Curitiba;2017-02-17;714
HL1002;5;Nova Iguaço;2017-02-17;33
HL1021;3;Rio de Janeiro;2017-02-18;52
HL1014;1;Nova Iguaço;2017-02-18;355
HL1008;4;Niterói;2017-02-18;131
HL1007;1;Guarulhos;2017-02-18;440
HL1004;4;Guarulhos;2017-02-18;334
HL1016;1;Curitiba;2017-02-18;22
HL1007;4;Niterói;2017-02-18;222
HL1011;1;Recife;2017-02-18;672
HL1006;3;Fortaleza;2017-02-18;553
HL1010;3;Fortaleza;2017-02-18;366
HL1012;3;Belo Horizonte;2017-02-18;520
HL1010;5;Fortaleza;2017-02-18;719
HL1011;5;Recife;2017-02-18;595
HL1004;1;Curitiba;2017-02-18;367
HL1019;5;Belo Horizonte;2017-02-18;193
HL1019;2;Niterói;2017-02-18;118
HL1018;2;Porto Alegre;2017-02-18;489
HL1012;3;Guarulhos;2017-02-19;185
HL1007;5;Fortaleza;2017-02-19;458
HL1011;5;Fortaleza;2017-02-19;215
HL1013;4;Rio de Janeiro;2017-02-19;492
HL1013;5;Curitiba;2017-02-19;705
HL1009;2;Nova Iguaço;2017-02-19;647
HL1024;2;Nova Iguaço;2017-02-19;736
HL1009;2;Goiânia;2017-02-19;685
HL1019;5;Campinas;2017-02-19;191
HL1001;1;Porto Alegre;2017-02-19;624
HL1022;1;Campinas;2017-02-19;329
HL1019;5;Porto Alegre;2017-02-19;746
HL1008;3;Nova Iguaço;2017-02-19;355
HL1016;2;Rio de Janeiro;2017-02-20;570
HL1005;3;Guarulhos;2017-02-20;179
HL1001;4;Rio de Janeiro;2017-02-20;3
HL1005;2;São Paulo;2017-02-20;484
HL1004;5;Curitiba;2017-02-20;250
HL1022;3;Goiânia;2017-02-20;17
HL1003;4;Goiânia;2017-02-20;147
HL1013;5;Campinas;2017-02-20;59
HL1008;1;Guarulhos;2017-02-20;538
HL1009;5;Niterói;2017-02-20;258
HL1003;2;Curitiba;2017-02-20;240
HL1006;4;Guarulhos;2017-02-20;127
HL1019;5;Niterói;2017-02-20;706
HL1020;5;Campinas;2017-02-20;208
HL1002;2;Fortaleza;2017-02-20;503
HL1007;4;Rio de Janeiro;2017-02-20;788
HL1024;5;São Paulo;2017-02-20;382
HL1019;4;Niterói;2017-02-20;671
HL1005;5;Campinas;2017-02-20;257
HL1023;3;Guarulhos;2017-02-21;344
HL1020;4;Niterói;2017-02-21;276
HL1018;5;Salvador;2017-02-21;692
HL1016;2;Belo Horizonte;2017-02-21;590
HL1007;3;Rio de Janeiro;2017-02-21;407
HL1002;2;Curitiba;2017-02-21;210
HL1015;2;Niterói;2017-02-21;523
HL1004;1;Belo Horizonte;2017-02-21;470
HL1008;5;Campinas;2017-02-21;257
HL1002;1;Fortaleza;2017-02-21;171
HL1010;2;Campinas;2017-02-21;635
HL1005;5;Guarulhos;2017-02-21;630
HL1006;3;Niterói;2017-02-21;30
HL1016;1;Curitiba;2017-02-22;343
HL1024;3;Guarulhos;2017-02-22;207
HL1021;2;Campinas;2017-02-22;208
HL1014;2;Nova Iguaço;2017-02-22;384
HL1013;4;Guarulhos;2017-02-22;369
HL1001;2;Campinas;2017-02-22;510
HL1004;3;Niterói;2017-02-22;258
HL1019;4;Guarulhos;2017-02-22;249
HL1003;5;São Paulo;2017-02-22;718
HL1021;3;São Paulo;2017-02-22;484
HL1002;3;Nova Iguaço;2017-02-22;791
HL1008;1;Goiânia;2017-02-22;674
HL1015;2;Porto Alegre;2017-02-22;230
HL1005;4;Belo Horizonte;2017-02-22;186
HL1001;3;Salvador;2017-02-22;198
HL1013;1;Nova Iguaço;2017-02-22;355
HL1012;4;Guarulhos;2017-02-22;479
HL1019;2;Salvador;2017-02-22;799
HL1017;2;Salvador;2017-02-22;156
HL1013;1;Campinas;2017-02-23;732
HL1002;5;Belo Horizonte;2017-02-23;421
HL1014;5;São Paulo;2017-02-23;105
HL1012;4;Porto Alegre;2017-02-23;230
HL1006;4;Belo Horizonte;2017-02-23;581
HL1012;2;Salvador;2017-02-23;15
HL1012;4;Fortaleza;2017-02-23;504
HL1001;4;Goiânia;2017-02-23;89
HL1006;1;Goiânia;2017-02-23;605
HL1001;2;Belo Horizonte;2017-02-23;421
HL1011;4;Recife;2017-02-23;616
HL1017;1;Recife;2017-02-23;653
HL1019;5;Curitiba;2017-02-23;346
HL1016;2;Salvador;2017-02-23;761
HL1019;1;Rio de Janeiro;2017-02-23;374
HL1004;3;Recife;2017-02-23;820
HL1018;2;Belo Horizonte;2017-02-23;383
HL1016;4;Nova Iguaço;2017-02-23;283
HL1005;4;Fortaleza;2017-02-23;557
HL1024;5;Curitiba;2017-02-23;210
HL1017;2;Belo Horizonte;2017-02-24;397
HL1019;5;Rio de Janeiro;2017-02-24;248
HL1002;3;Rio de Janeiro;2017-02-24;331
HL1005;2;Porto Alegre;2017-02-24;592
HL1018;1;Campinas;2017-02-24;139
HL1009;1;Niterói;2017-02-24;236
HL1019;3;Guarulhos;2017-02-24;270
HL1004;1;Recife;2017-02-24;380
HL1019;2;Curitiba;2017-02-24;442
HL1019;3;Niterói;2017-02-24;654
HL1008;4;Guarulhos;2017-02-24;47
HL1006;5;Recife;2017-02-24;566
HL1024;3;Recife;2017-02-24;494
HL1009;4;Campinas;2017-02-24;431
HL1023;4;Campinas;2017-02-24;739
HL1020;2;Curitiba;2017-02-25;238
HL1016;4;São Paulo;2017-02-25;608
HL1004;2;Porto Alegre;2017-02-25;323
HL1002;3;Curitiba;2017-02-25;240
HL1006;3;Salvador;2017-02-25;712
HL1002;2;Goiânia;2017-02-25;65
HL1013;4;Guarulhos;2017-02-25;348
HL1015;3;Goiânia;2017-02-25;512
HL1008;3;Guarulhos;2017-02-25;629
HL1019;3;Curitiba;2017-02-25;343
HL1002;5;Campinas;2017-02-25;618
HL1024;5;Guarulhos;2017-02-25;327
HL1020;5;Nova Iguaço;2017-02-25;598
HL1017;3;Nova Iguaço;2017-02-25;452
HL1005;4;Nova Iguaço;2017-02-26;517
HL1016;2;Belo Horizonte;2017-02-26;295
HL1019;5;Niterói;2017-02-26;488
HL1006;5;Nova Iguaço;2017-02-26;43
HL1004;4;Campinas;2017-02-26;638
HL1018;3;Rio de Janeiro;2017-02-26;213
HL1006;2;Nova Iguaço;2017-02-27;556
HL1008;2;Guarulhos;2017-02-27;56
HL1022;4;Nova Iguaço;2017-02-27;282
HL1010;5;Fortaleza;2017-02-27;91
HL1011;1;Recife;2017-02-27;32
HL1017;5;Rio de Janeiro;2017-02-27;155
HL1022;4;Guarulhos;2017-02-27;344
HL1021;1;Campinas;2017-02-27;96
HL1015;5;Fortaleza;2017-02-27;171
HL1019;1;Salvador;2017-02-27;792
HL1010;5;Nova Iguaço;2017-02-27;806
HL1024;1;Recife;2017-02-27;370
HL1018;5;Salvador;2017-02-27;448
HL1010;5;Guarulhos;2017-02-28;465
HL1006;1;Guarulhos;2017-02-28;364
HL1018;2;Curitiba;2017-02-28;63
HL1017;1;Porto Alegre;2017-02-28;733
HL1021;1;Nova Iguaço;2017-02-28;791
HL1005;4;Guarulhos;2017-02-28;179
HL1013;5;Goiânia;2017-02-28;414
HL1010;2;Recife;2017-02-28;321
HL1003;1;Belo Horizonte;2017-02-28;783
HL1007;1;Salvador;2017-02-28;765
HL1011;1;Goiânia;2017-02-28;274
HL1019;1;Belo Horizonte;2017-02-28;18
HL1016;5;Porto Alegre;2017-02-28;371
HL1012;4;Recife;2017-02-28;729
HL1006;3;Porto Alegre;2017-02-28;642
HL1004;3;São Paulo;2017-02-28;160
HL1004;4;Nova Iguaço;2017-02-28;647
HL1019;1;Guarulhos;2017-03-01;47
HL1022;5;Guarulhos;2017-03-01;341
HL1004;2;Recife;2017-03-01;158
HL1006;3;Guarulhos;2017-03-01;339
HL1018;5;Belo Horizonte;2017-03-01;626
HL1016;2;Curitiba;2017-03-01;60
HL1004;5;São Paulo;2017-03-01;57
HL1003;5;Salvador;2017-03-01;82
HL1011;5;Fortaleza;2017-03-01;719
HL1011;3;Curitiba;2017-03-01;498
HL1018;5;Niterói;2017-03-01;464
HL1004;2;Niterói;2017-03-01;381
HL1023;5;Goiânia;2017-03-02;512
HL1002;2;Salvador;2017-03-02;448
HL1021;1;Nova Iguaço;2017-03-02;281
HL1018;2;Belo Horizonte;2017-03-02;520
HL1022;2;Campinas;2017-03-02;120
HL1022;3;Goiânia;2017-03-02;512
HL1005;3;Curitiba;2017-03-02;498
HL1020;2;Niterói;2017-03-03;488
HL1022;1;Niterói;2017-03-03;434
HL1013;4;Belo Horizonte;2017-03-03;391
HL1016;1;Fortaleza;2017-03-03;480
HL1019;3;Recife;2017-03-03;321
HL1013;4;Goiânia;2017-03-03;225
HL1003;5;Guarulhos;2017-03-03;393
HL1012;4;Curitiba;2017-03-03;643
HL1020;3;Fortaleza;2017-03-03;471
HL1006;1;Recife;2017-03-03;106
HL1017;5;Porto Alegre;2017-03-03;112
HL1008;1;Nova Iguaço;2017-03-03;278
HL1011;5;Porto Alegre;2017-03-03;664
HL1016;4;Campinas;2017-03-03;819
HL1020;2;Campinas;2017-03-03;139
HL1020;3;Goiânia;2017-03-03;296
HL1021;2;Nova Iguaço;2017-03-04;281
HL1009;4;Fortaleza;2017-03-04;263
HL1016;4;Campinas;2017-03-04;485
HL1002;4;Guarulhos;2017-03-04;26
HL1017;2;Campinas;2017-03-04;439
HL1001;5;São Paulo;2017-03-04;541
HL1014;1;Recife;2017-03-04;555
HL1015;2;Porto Alegre;2017-03-04;203
HL1008;4;Rio de Janeiro;2017-03-04;407
HL1014;2;Belo Horizonte;2017-03-04;470
HL1010;1;Curitiba;2017-03-04;803
HL1004;1;Guarulhos;2017-03-05;311
HL1008;2;Porto Alegre;2017-03-05;515
HL1014;2;Nova Iguaço;2017-03-05;516
HL1019;5;Goiânia;2017-03-05;614
HL1024;2;São Paulo;2017-03-05;608
HL1002;5;Guarulhos;2017-03-05;56
HL1017;2;Recife;2017-03-05;672
HL1010;3;Belo Horizonte;2017-03-06;58
HL1005;5;Nova Iguaço;2017-03-06;655
HL1018;1;Nova Iguaço;2017-03-06;33
HL1014;3;Fortaleza;2017-03-06;622
HL1013;3;Salvador;2017-03-06;448
HL1001;5;Rio de Janeiro;2017-03-06;248
HL1018;5;Nova Iguaço;2017-03-06;791
HL1022;1;São Paulo;2017-03-06;69
HL1018;4;Porto Alegre;2017-03-06;112
HL1024;5;Campinas;2017-03-07;289
HL1006;1;Guarulhos;2017-03-07;364
HL1004;1;Rio de Janeiro;2017-03-07;326
HL1006;5;São Paulo;2017-03-07;314
HL1006;1;Fortaleza;2017-03-07;599
HL1011;2;São Paulo;2017-03-07;776
HL1008;2;Campinas;2017-03-07;511
HL1010;5;Salvador;2017-03-07;544
HL1015;3;Recife;2017-03-07;297
HL1011;4;Porto Alegre;2017-03-07;620
HL1019;4;Guarulhos;2017-03-07;433
HL1007;1;Fortaleza;2017-03-07;557
HL1015;3;Goiânia;2017-03-07;172
HL1006;1;Porto Alegre;2017-03-08;378
HL1002;2;Recife;2017-03-08;822
HL1002;3;Campinas;2017-03-08;2
HL1023;5;Curitiba;2017-03-08;643
HL1013;5;Guarulhos;2017-03-08;62
HL1003;4;Salvador;2017-03-08;198
HL1011;5;São Paulo;2017-03-08;49
HL1008;1;Niterói;2017-03-08;798
HL1019;1;São Paulo;2017-03-08;389
HL1005;1;Niterói;2017-03-08;146
HL1024;1;Rio de Janeiro;2017-03-08;213
HL1006;1;Salvador;2017-03-08;482
HL1004;3;Recife;2017-03-08;822
HL1007;5;Goiânia;2017-03-08;299
HL1017;5;Goiânia;2017-03-08;299
HL1015;1;Recife;2017-03-08;500
HL1004;4;Nova Iguaço;2017-03-08;78
HL1005;2;Salvador;2017-03-08;285
HL1024;4;Belo Horizonte;2017-03-08;18
HL1013;4;Salvador;2017-03-08;164
HL1012;3;Belo Horizonte;2017-03-09;409
HL1023;1;Salvador;2017-03-09;156
HL1020;3;Guarulhos;2017-03-09;256
HL1005;5;Guarulhos;2017-03-09;496
HL1011;1;Fortaleza;2017-03-09;183
HL1011;1;Campinas;2017-03-09;36
HL1021;4;Goiânia;2017-03-09;438
HL1020;2;Niterói;2017-03-09;710
HL1001;5;Guarulhos;2017-03-09;340
HL1016;3;Porto Alegre;2017-03-09;129
HL1013;2;Fortaleza;2017-03-09;171
HL1011;1;Belo Horizonte;2017-03-09;413
HL1004;5;Fortaleza;2017-03-09;601
HL1013;3;São Paulo;2017-03-10;261
HL1011;2;Porto Alegre;2017-03-10;696
HL1009;3;Porto Alegre;2017-03-10;378
HL1010;5;Curitiba;2017-03-10;628
HL1019;1;Belo Horizonte;2017-03-10;742
HL1003;5;Belo Horizonte;2017-03-10;385
HL1022;3;Campinas;2017-03-10;289
HL1016;4;Salvador;2017-03-10;559
HL1013;3;Nova Iguaço;2017-03-10;43
HL1007;2;Curitiba;2017-03-10;715
HL1006;2;Salvador;2017-03-11;544
HL1014;3;Campinas;2017-03-11;431
HL1012;4;Recife;2017-03-11;165
HL1022;1;Guarulhos;2017-03-11;290
HL1004;4;Guarulhos;2017-03-11;502
HL1022;4;Goiânia;2017-03-11;17
HL1024;1;Recife;2017-03-11;597
HL1018;5;Porto Alegre;2017-03-11;68
HL1010;1;Niterói;2017-03-11;146
HL1021;3;Niterói;2017-03-11;495
HL1011;4;Belo Horizonte;2017-03-11;508
HL1022;3;Porto Alegre;2017-03-11;606
HL1004;2;Curitiba;2017-03-11;705
HL1005;1;Porto Alegre;2017-03-11;38
HL1004;1;Campinas;2017-03-12;709
HL1015;1;Goiânia;2017-03-12;636
HL1008;1;Rio de Janeiro;2017-03-12;625
HL1014;5;Recife;2017-03-12;676
HL1004;2;Curitiba;2017-03-12;63
HL1001;2;Salvador;2017-03-12;700
HL1024;2;Belo Horizonte;2017-03-12;470
HL1021;1;São Paulo;2017-03-12;406
HL1004;2;Recife;2017-03-12;268
HL1016;1;Campinas;2017-03-12;423
HL1008;4;São Paulo;2017-03-13;725
HL1018;3;São Paulo;2017-03-13;406
HL1017;2;São Paulo;2017-03-13;450
HL1018;3;Fortaleza;2017-03-13;601
HL1023;3;Fortaleza;2017-03-13;255
HL1022;4;Rio de Janeiro;2017-03-13;52
HL1015;5;Curitiba;2017-03-13;93
HL1009;5;Recife;2017-03-13;197
HL1019;2;Belo Horizonte;2017-03-13;497
HL1020;4;Fortaleza;2017-03-13;183
HL1014;2;Rio de Janeiro;2017-03-13;625
HL1015;4;Niterói;2017-03-13;710
HL1024;5;Goiânia;2017-03-13;204
HL1020;3;Guarulhos;2017-03-14;187
HL1009;4;Rio de Janeiro;2017-03-14;788
HL1018;1;Porto Alegre;2017-03-14;515
HL1005;2;Niterói;2017-03-14;276
HL1014;1;Fortaleza;2017-03-14;599
HL1021;1;Curitiba;2017-03-14;61
HL1002;4;Campinas;2017-03-14;329
HL1021;5;Fortaleza;2017-03-15;580
HL1008;5;Porto Alegre;2017-03-15;606
HL1001;4;Guarulhos;2017-03-15;26
HL1007;4;Guarulhos;2017-03-15;41
HL1011;3;Belo Horizonte;2017-03-15;590
HL1022;1;Belo Horizonte;2017-03-15;742
HL1024;2;Guarulhos;2017-03-15;287
HL1023;5;Nova Iguaço;2017-03-15;43
HL1007;2;Recife;2017-03-15;603
HL1003;1;Porto Alegre;2017-03-15;115
HL1013;5;Campinas;2017-03-16;191
HL1014;4;Curitiba;2017-03-16;619
HL1018;5;Recife;2017-03-16;555
HL1009;2;Niterói;2017-03-16;671
HL1020;2;Salvador;2017-03-16;448
HL1004;2;Goiânia;2017-03-16;8
HL1001;1;São Paulo;2017-03-16;424
HL1005;3;Niterói;2017-03-16;549
HL1019;2;Nova Iguaço;2017-03-16;19
HL1015;5;São Paulo;2017-03-16;698
HL1009;5;Belo Horizonte;2017-03-16;18
HL1015;1;Rio de Janeiro;2017-03-16;298
HL1006;4;Goiânia;2017-03-16;682
